file,year,county,url
GIS,2013,Dixie,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/25%20Dixie.zip
GIS,2013,Duval,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/26%20Duval.zip
GIS,2013,Escambia,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/27%20Escambia.zip
GIS,2013,Flagler,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/28%20Flagler.zip
GIS,2013,Franklin,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/29%20Franklin.zip
GIS,2013,Gadsden,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/30%20Gadsden.zip
GIS,2013,Gilchrist,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/31%20Gilchrist.zip
GIS,2013,Glades,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/32%20Glades.zip
GIS,2013,Gulf,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/33%20Gulf.zip
GIS,2013,Hamilton,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/34%20Hamilton.zip
GIS,2013,Hardee,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/35%20Hardee.zip
GIS,2013,Hendry,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/36%20Hendry.zip
GIS,2013,Hernando,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/37%20Hernando.zip
GIS,2013,Highlands,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/38%20Highlands.zip
GIS,2013,Hillsborough,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/39%20Hillsborough.zip
GIS,2013,Holmes,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/40%20Holmes.zip
GIS,2013,Indian River,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/41%20Indian%20River.zip
GIS,2013,Jackson,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/42%20Jackson.zip
GIS,2013,Jefferson,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/43%20Jefferson.zip
GIS,2013,Lafayette,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/44%20Lafayette.zip
GIS,2013,Lake,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/45%20Lake.zip
GIS,2013,Lee,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/46%20Lee.zip
GIS,2013,Leon,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/47%20Leon.zip
GIS,2013,Levy,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/48%20Levy.zip
GIS,2013,Liberty,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/49%20Liberty.zip
GIS,2013,Madison,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/50%20Madison.zip
GIS,2013,Manatee,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/51%20Manatee.zip
GIS,2013,Marion,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/52%20Marion.zip
GIS,2013,Martin,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/53%20Martin.zip
GIS,2013,Monroe,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/54%20Monroe.zip
GIS,2013,Nassau,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/55%20Nassau.zip
GIS,2013,Okaloosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/56%20Okaloosa.zip
GIS,2013,Okeechobee,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/57%20Okeechobee.zip
GIS,2013,Orange,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/58%20Orange.zip
GIS,2013,Osceola,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/59%20Osceola.zip
GIS,2013,Palm Beach,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/60%20Palm%20Beach.zip
GIS,2013,Pasco,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/61%20Pasco.zip
GIS,2013,Pinellas,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/62%20Pinellas.zip
GIS,2013,Polk,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/63%20Polk.zip
GIS,2013,Putnam,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/64%20Putnam.zip
GIS,2013,St. Johns,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/65%20St%20Johns.zip
GIS,2013,St. Lucie,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/66%20St%20Lucie.zip
GIS,2013,Santa Rosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/67%20Santa%20Rosa.zip
GIS,2013,Sarasota,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/68%20Sarasota.zip
GIS,2013,Seminole,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/69%20Seminole.zip
GIS,2013,Sumter,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/70%20Sumter.zip
GIS,2013,Suwannee,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/71%20Suwannee.zip
GIS,2013,Taylor,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/72%20Taylor.zip
GIS,2013,Union,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/73%20Union.zip
GIS,2013,Volusia,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/74%20Volusia.zip
GIS,2013,Wakulla,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/75%20Wakulla.zip
GIS,2013,Walton,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/76%20Walton.zip
GIS,2013,Washington,sdrftp03.dor.state.fl.us/Map%20Data/00_2013/77%20Washington.zip
GIS,2014,Alachua,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/alachua/Alachua_pin.zip
GIS,2014,Baker,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/baker/Baker_pin.zip
GIS,2014,Bay,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/bay/Bay_pin.zip
GIS,2014,Bradford,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/bradford/Bradford_pin.zip
